insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2838339879',-54.973129,-70.271559,150,'Volcán Fueguino o Cook',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172089454',45.869598,2.955163,952,'Puy de l''Espinasse',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1091575314',45.876751,2.956200,962,'Puy des Bannières',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172089453',45.872705,2.959834,944,'Puy de la Goulie',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172100692',45.876122,2.971569,805,'Puy des Marais',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('986807985',45.879971,2.977093,898,'Puy de Paugnat',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172069776',45.878976,3.033596,733,'Puy de la Bannière',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1377674980',45.892384,2.954579,937,'Puy de Verrières',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172200631',45.899098,2.961224,810,'Suc des Filles',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172199455',45.895493,2.966453,810,'Puy Guettard',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172049491',45.900730,2.967316,854,'Puy Gonnard',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('968037486',45.905605,2.967220,784,'Maar de Beaunit',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172087275',45.929595,2.963606,865,'Maar de Rochenoir',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4172087584',45.909142,3.060713,435,'Maar de Saint-Hippolyte',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3551501494',45.958914,2.974263,840,'Puy de Chalard',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3392497294',44.697771,4.215092,725,'La Gravenne',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3494791748',45.165795,3.917495,0,'Suc de Cèneuil',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2483641402',48.552323,6.041569,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2090781600',48.427296,6.454095,360,'La Molotte',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('768092380',44.046387,11.773496,0,'"Vulcano" di Monte Busca',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3859514963',47.795303,8.750004,842,'Hohenstoffeln',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1276923068',47.805737,8.797683,664,'Mägdeberg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('306182349',47.764704,8.818950,686,'Hohentwiel',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1276918209',47.798762,8.820284,644,'Hohenkrähen',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('857254214',47.925649,8.617978,845,'Wartenberg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1020488449',47.835705,8.747267,844,'Hohenhewen',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1238258143',47.878890,8.717538,867,'Neuhewen',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1743401119',47.912328,8.739148,798,'Höwenegg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1366173854',48.574944,9.525761,0,'Randecker Maar',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3136382938',49.824213,11.867255,0,'Vogelherd',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3136382939',49.828440,11.868917,0,'Kühhübel',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('386005508',49.731496,12.069953,595,'Parkstein',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1359961578',50.288502,6.605689,0,'Vulkan Mühlenberg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1359961587',50.281524,6.617791,0,'Vulkan Lühwald',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1359961590',50.286405,6.610047,0,'Vulkan Wetschberg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1359960678',50.292673,6.623568,0,'Vulkan Ruderbüsch',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3117086901',50.046650,6.980973,0,'Wispelter Maar',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1199214058',50.428989,7.232229,0,'Dachsbusch',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('279321649',50.465807,7.222472,0,'Bausenberg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('271000293',50.640887,7.197162,0,'Rodderberg 195m',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1745128701',50.649583,7.188747,0,'Rodderberg-Vulkan Basaltgang',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('370278550',50.101012,12.336814,503,'Komorní Hůrka',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1634250767',49.991549,12.444570,591,'Železná hůrka - Eisenbühl',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2787487678',56.027788,13.265222,0,'Rallate',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1531632002',47.584681,16.338958,761,'Pauliberg',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('937056961',49.891304,17.523138,780,'Velký Roudný',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3782484097',45.384639,21.413020,0,'Șumigu',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1835925129',46.031671,25.418345,0,'Vulcanul de la Racoș',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2917267720',48.688559,24.487484,0,'Грязевий вулкан Старуня',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1470637366',50.185142,14.086353,413,'Vinařická hora',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3144067006',50.455746,14.410756,0,'Špičák',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3889186797',45.290905,35.681691,0,'Насырский грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('311432056',45.150261,35.930532,119,'Грязевой вулкан Джау-Тепе',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921349',45.121356,35.997474,0,'Грязевой вулкан Борух-Оба',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2736470227',45.128446,36.052644,0,'Грязевой вулкан Ак-Тубе',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4042301145',45.154868,36.280558,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921351',45.243761,36.124510,0,'Новосёловский грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4042301155',45.155576,36.281948,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4042301136',45.153405,36.289651,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4042301137',45.153889,36.290413,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4042301138',45.154129,36.292679,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4042301131',45.152207,36.296214,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921356',45.147238,36.391697,0,'Чонгелекский грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921355',45.446066,36.112049,0,'Сююрташский грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921354',45.398311,36.330684,0,'Бурашский грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921353',45.338977,36.417998,0,'Восходовский грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1489298300',45.425101,36.462663,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1489298258',45.424679,36.464422,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1243265094',45.426158,36.473823,0,'Сопка Тищенко',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4049871611',45.424858,36.480692,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1243265092',45.423011,36.477556,0,'Грязевая сопка Вернадского',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2308551968',45.425979,36.479107,0,'Грязевая сопка',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1243265088',45.424728,36.485560,0,'Сопка Ольденбургского',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('1243265086',45.427453,36.477385,0,'Грязевая сопка Андрусова',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('4068908467',45.375810,36.558916,0,'Грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3895921352',45.354196,36.713901,0,'Грязевой вулкан Блевака',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('552748976',44.727328,38.071843,0,'Грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('929215819',45.312118,37.082045,0,'Ахтанизовская сопка (грязевой вулкан)',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2931268551',45.070458,37.611221,0,'Грязевой вулкан Шуго',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3565805397',45.005608,37.723649,0,'Грязевой вулкан',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('620498959',45.251745,37.435707,0,'Грязевой вулкан Гнилая гора',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('412801226',45.357040,37.099262,0,'Тиздар (грязевой вулкан)',3);
